brand,category_code,event_type
ves,appliances.kitchen.grill,cart
ves,appliances.kitchen.grill,purchase
ves,appliances.kitchen.grill,view
vesna,kids.dolls,view
vesta,furniture.bedroom.pillow,cart
vesta,furniture.bedroom.pillow,view
vestel,appliances.kitchen.washer,view
vestel,electronics.video.tv,cart
vestel,electronics.video.tv,purchase
vestel,electronics.video.tv,view
veston,electronics.audio.acoustic,cart
veston,electronics.audio.acoustic,purchase
veston,electronics.audio.acoustic,view
vibe,electronics.audio.subwoofer,cart
vibe,electronics.audio.subwoofer,view
vicovation,auto.accessories.videoregister,view
viewsonic,computers.peripherals.monitor,cart
viewsonic,computers.peripherals.monitor,purchase
viewsonic,computers.peripherals.monitor,view
viewsonic,electronics.video.projector,cart
viewsonic,electronics.video.projector,purchase
viewsonic,electronics.video.projector,view
viga,kids.toys,view
vihr,appliances.environment.vacuum,cart
vihr,appliances.environment.vacuum,purchase
vihr,appliances.environment.vacuum,view
vihr,construction.tools.drill,cart
vihr,construction.tools.drill,view
vihr,construction.tools.saw,cart
vihr,construction.tools.saw,purchase
vihr,construction.tools.saw,view
vihr,construction.tools.screw,view
viking,country_yard.cultivator,cart
viking,country_yard.cultivator,purchase
viking,country_yard.cultivator,view
viking,country_yard.lawn_mower,cart
viking,country_yard.lawn_mower,purchase
viking,country_yard.lawn_mower,view
vilatte,apparel.dress,cart
vilatte,apparel.dress,view
vilatte,apparel.shirt,cart
vilatte,apparel.shirt,view
vinzer,appliances.kitchen.coffee_machine,cart
vinzer,appliances.kitchen.coffee_machine,purchase
vinzer,appliances.kitchen.coffee_machine,view
vinzer,appliances.kitchen.kettle,cart
vinzer,appliances.kitchen.kettle,purchase
vinzer,appliances.kitchen.kettle,view
vipe,accessories.bag,cart
vipe,accessories.bag,view
visavis,apparel.underwear,cart
visavis,apparel.underwear,purchase
visavis,apparel.underwear,view
vista,furniture.kitchen.table,cart
vista,furniture.kitchen.table,view
vitek,appliances.environment.air_heater,view
vitek,appliances.environment.vacuum,cart
vitek,appliances.environment.vacuum,purchase
vitek,appliances.environment.vacuum,view
vitek,appliances.iron,cart
vitek,appliances.iron,purchase
vitek,appliances.iron,view
vitek,appliances.kitchen.blender,cart
vitek,appliances.kitchen.blender,purchase
vitek,appliances.kitchen.blender,view
vitek,appliances.kitchen.coffee_grinder,cart
vitek,appliances.kitchen.coffee_grinder,purchase
vitek,appliances.kitchen.coffee_grinder,view
vitek,appliances.kitchen.coffee_machine,cart
vitek,appliances.kitchen.coffee_machine,purchase
vitek,appliances.kitchen.coffee_machine,view
vitek,appliances.kitchen.grill,cart
vitek,appliances.kitchen.grill,purchase
vitek,appliances.kitchen.grill,view
vitek,appliances.kitchen.hob,cart
vitek,appliances.kitchen.hob,purchase
vitek,appliances.kitchen.hob,view
vitek,appliances.kitchen.juicer,cart
vitek,appliances.kitchen.juicer,purchase
vitek,appliances.kitchen.juicer,view
vitek,appliances.kitchen.kettle,cart
vitek,appliances.kitchen.kettle,purchase
vitek,appliances.kitchen.kettle,view
vitek,appliances.kitchen.meat_grinder,cart
vitek,appliances.kitchen.meat_grinder,purchase
vitek,appliances.kitchen.meat_grinder,view
vitek,appliances.kitchen.microwave,cart
vitek,appliances.kitchen.microwave,purchase
vitek,appliances.kitchen.microwave,view
vitek,appliances.kitchen.mixer,cart
vitek,appliances.kitchen.mixer,purchase
vitek,appliances.kitchen.mixer,view
vitek,appliances.kitchen.toster,cart
vitek,appliances.kitchen.toster,purchase
vitek,appliances.kitchen.toster,view
vitek,appliances.personal.hair_cutter,cart
vitek,appliances.personal.hair_cutter,purchase
vitek,appliances.personal.hair_cutter,view
vitek,appliances.personal.massager,cart
vitek,appliances.personal.massager,purchase
vitek,appliances.personal.massager,view
vitek,appliances.personal.scales,cart
vitek,appliances.personal.scales,purchase
vitek,appliances.personal.scales,view
vitek,construction.tools.generator,cart
vitek,construction.tools.generator,purchase
vitek,construction.tools.generator,view
vitra,furniture.bathroom.toilet,cart
vitra,furniture.bathroom.toilet,view
vivitek,electronics.video.projector,cart
vivitek,electronics.video.projector,view
vivo,electronics.smartphone,cart
vivo,electronics.smartphone,purchase
vivo,electronics.smartphone,view
vladitoys,kids.toys,cart
vladitoys,kids.toys,view
vmv,furniture.bedroom.bed,view
vmv,furniture.living_room.cabinet,view
voda,construction.components.faucet,cart
voda,construction.components.faucet,view
voin,auto.accessories.compressor,cart
voin,auto.accessories.compressor,view
volcano,appliances.environment.air_heater,cart
volcano,appliances.environment.air_heater,purchase
volcano,appliances.environment.air_heater,view
volkl,sport.ski,cart
volkl,sport.ski,purchase
volkl,sport.ski,view
vortex,computers.components.power_supply,view
vox,electronics.audio.headphone,view
voyager,accessories.bag,cart
voyager,accessories.bag,purchase
voyager,accessories.bag,view
vtech,kids.toys,view
vulli,kids.toys,cart
vulli,kids.toys,purchase
vulli,kids.toys,view
wacom,electronics.tablet,cart
wacom,electronics.tablet,purchase
wacom,electronics.tablet,view
wagner,construction.tools.painting,cart
wagner,construction.tools.painting,purchase
wagner,construction.tools.painting,view
wahl,appliances.personal.hair_cutter,cart
wahl,appliances.personal.hair_cutter,purchase
wahl,appliances.personal.hair_cutter,view
walkmaxx,apparel.shoes,cart
walkmaxx,apparel.shoes,purchase
walkmaxx,apparel.shoes,view
wangfeng,kids.toys,view
wd,computers.components.hdd,cart
wd,computers.components.hdd,view
weber,appliances.kitchen.grill,purchase
weber,appliances.kitchen.grill,view
weekend,accessories.bag,cart
weekend,accessories.bag,purchase
weekend,accessories.bag,view
weekend,apparel.dress,cart
weekend,apparel.dress,view
weekend,apparel.jeans,cart
weekend,apparel.jeans,view
weekend,apparel.jumper,cart
weekend,apparel.jumper,view
weekend,apparel.shirt,cart
weekend,apparel.shirt,purchase
weekend,apparel.shirt,view
weekend,apparel.shoes,cart
weekend,apparel.shoes,purchase
weekend,apparel.shoes,view
weekend,apparel.shoes.keds,cart
weekend,apparel.shoes.keds,purchase
weekend,apparel.shoes.keds,view
weekend,apparel.shoes.moccasins,view
weekend,apparel.skirt,cart
weekend,apparel.skirt,purchase
weekend,apparel.skirt,view
weekend,apparel.trousers,cart
weekend,apparel.trousers,purchase
weekend,apparel.trousers,view
weekend,apparel.tshirt,view
weichao,kids.skates,view
weina,kids.toys,cart
weina,kids.toys,purchase
weina,kids.toys,view
weitai,kids.dolls,view
wellberg,appliances.kitchen.kettle,view
wellneo,appliances.personal.massager,cart
wellneo,appliances.personal.massager,purchase
wellneo,appliances.personal.massager,view
welly,kids.toys,cart
welly,kids.toys,view
wenyi,kids.dolls,cart
wenyi,kids.dolls,purchase
wenyi,kids.dolls,view
wert,construction.tools.generator,view
wert,construction.tools.welding,cart
wert,construction.tools.welding,view
wester,appliances.environment.air_heater,cart
wester,appliances.environment.air_heater,purchase
wester,appliances.environment.air_heater,view
wester,construction.tools.drill,view
westerndigital,computers.components.hdd,cart
westerndigital,computers.components.hdd,purchase
westerndigital,computers.components.hdd,view
westone,electronics.audio.headphone,cart
westone,electronics.audio.headphone,purchase
westone,electronics.audio.headphone,view
wethepeople,sport.bicycle,cart
wethepeople,sport.bicycle,purchase
wethepeople,sport.bicycle,view
wh,sport.bicycle,view
whirlpool,appliances.kitchen.dishwasher,cart
whirlpool,appliances.kitchen.dishwasher,purchase
whirlpool,appliances.kitchen.dishwasher,view
whirlpool,appliances.kitchen.hob,cart
whirlpool,appliances.kitchen.hob,purchase
whirlpool,appliances.kitchen.hob,view
whirlpool,appliances.kitchen.hood,cart
whirlpool,appliances.kitchen.hood,purchase
whirlpool,appliances.kitchen.hood,view
whirlpool,appliances.kitchen.microwave,cart
whirlpool,appliances.kitchen.microwave,view
whirlpool,appliances.kitchen.oven,cart
whirlpool,appliances.kitchen.oven,purchase
whirlpool,appliances.kitchen.oven,view
whirlpool,appliances.kitchen.refrigerators,cart
whirlpool,appliances.kitchen.refrigerators,purchase
whirlpool,appliances.kitchen.refrigerators,view
whirlpool,appliances.kitchen.washer,cart
whirlpool,appliances.kitchen.washer,purchase
whirlpool,appliances.kitchen.washer,view
whistler,auto.accessories.radar,cart
whistler,auto.accessories.radar,purchase
whistler,auto.accessories.radar,view
whitewave,furniture.bathroom.bath,cart
whitewave,furniture.bathroom.bath,purchase
whitewave,furniture.bathroom.bath,view
whito,kids.fmcg.diapers,view
wibtek,computers.desktop,view
willmark,appliances.environment.air_heater,cart
willmark,appliances.environment.air_heater,purchase
willmark,appliances.environment.air_heater,view
willmark,appliances.environment.fan,cart
willmark,appliances.environment.fan,purchase
willmark,appliances.environment.fan,view
willmark,appliances.environment.vacuum,cart
willmark,appliances.environment.vacuum,purchase
willmark,appliances.environment.vacuum,view
willmark,appliances.environment.water_heater,view
willmark,appliances.iron,cart
willmark,appliances.iron,purchase
willmark,appliances.iron,view
willmark,appliances.kitchen.blender,cart
willmark,appliances.kitchen.blender,purchase
willmark,appliances.kitchen.blender,view
willmark,appliances.kitchen.kettle,cart
willmark,appliances.kitchen.kettle,purchase
willmark,appliances.kitchen.kettle,view
willmark,appliances.kitchen.meat_grinder,cart
willmark,appliances.kitchen.meat_grinder,purchase
willmark,appliances.kitchen.meat_grinder,view
willmark,appliances.kitchen.microwave,cart
willmark,appliances.kitchen.microwave,purchase
willmark,appliances.kitchen.microwave,view
willmark,appliances.kitchen.mixer,view
willmark,appliances.kitchen.refrigerators,cart
willmark,appliances.kitchen.refrigerators,purchase
willmark,appliances.kitchen.refrigerators,view
willmark,appliances.kitchen.washer,cart
willmark,appliances.kitchen.washer,purchase
willmark,appliances.kitchen.washer,view
willmark,appliances.personal.hair_cutter,cart
willmark,appliances.personal.hair_cutter,purchase
willmark,appliances.personal.hair_cutter,view
wilo,construction.tools.pump,cart
wilo,construction.tools.pump,view
wilson,sport.tennis,cart
wilson,sport.tennis,purchase
wilson,sport.tennis,view
winca,auto.accessories.player,cart
winca,auto.accessories.player,purchase
winca,auto.accessories.player,view
wincars,kids.toys,cart
wincars,kids.toys,purchase
wincars,kids.toys,view
wing,appliances.environment.air_heater,cart
wing,appliances.environment.air_heater,view
wingoffly,kids.carriage,cart
wingoffly,kids.carriage,purchase
wingoffly,kids.carriage,view
wintek,computers.components.power_supply,view
wintek,computers.peripherals.keyboard,cart
wintek,computers.peripherals.keyboard,view
wintek,computers.peripherals.mouse,view
wiseson,kids.carriage,cart
wiseson,kids.carriage,purchase
wiseson,kids.carriage,view
withings,electronics.clocks,cart
withings,electronics.clocks,view
wltoys,kids.toys,view
woddon,kids.toys,cart
woddon,kids.toys,view
wonlex,electronics.clocks,cart
wonlex,electronics.clocks,purchase
wonlex,electronics.clocks,view
work,electronics.audio.acoustic,purchase
work,electronics.audio.acoustic,view
work,electronics.audio.microphone,view
wortex,construction.tools.drill,cart
wortex,construction.tools.drill,purchase
wortex,construction.tools.drill,view
wortex,construction.tools.painting,view
wortex,construction.tools.saw,cart
wortex,construction.tools.saw,purchase
wortex,construction.tools.saw,view
worwo,appliances.ironing_board,cart
worwo,appliances.ironing_board,view
wowwee,kids.toys,cart
wowwee,kids.toys,purchase
wowwee,kids.toys,view
wster,electronics.audio.microphone,cart
wster,electronics.audio.microphone,purchase
wster,electronics.audio.microphone,view
wster,kids.toys,cart
wster,kids.toys,view
wurth,auto.accessories.anti_freeze,cart
wurth,auto.accessories.anti_freeze,purchase
wurth,auto.accessories.anti_freeze,view
wuw,electronics.audio.headphone,cart
wuw,electronics.audio.headphone,view
x-foot,appliances.personal.massager,cart
x-foot,appliances.personal.massager,purchase
x-foot,appliances.personal.massager,view
x-game,computers.peripherals.camera,cart
x-game,computers.peripherals.camera,purchase
x-game,computers.peripherals.camera,view
x-game,computers.peripherals.keyboard,cart
x-game,computers.peripherals.keyboard,purchase
x-game,computers.peripherals.keyboard,view
x-game,computers.peripherals.mouse,cart
x-game,computers.peripherals.mouse,purchase
x-game,computers.peripherals.mouse,view
x-game,kids.dolls,cart
x-game,kids.dolls,purchase
x-game,kids.dolls,view
x-game,kids.toys,cart
x-game,kids.toys,purchase
x-game,kids.toys,view
xerox,computers.peripherals.printer,cart
xerox,computers.peripherals.printer,purchase
xerox,computers.peripherals.printer,view
xerox,stationery.cartrige,view
xgimi,electronics.video.projector,cart
xgimi,electronics.video.projector,purchase
xgimi,electronics.video.projector,view
xiaomi,accessories.bag,cart
xiaomi,accessories.bag,purchase
xiaomi,accessories.bag,view
xiaomi,accessories.umbrella,cart
xiaomi,accessories.umbrella,purchase
xiaomi,accessories.umbrella,view
xiaomi,appliances.environment.air_heater,cart
xiaomi,appliances.environment.air_heater,purchase
xiaomi,appliances.environment.air_heater,view
xiaomi,appliances.environment.vacuum,cart
xiaomi,appliances.environment.vacuum,purchase
xiaomi,appliances.environment.vacuum,view
xiaomi,appliances.kitchen.blender,cart
xiaomi,appliances.kitchen.blender,purchase
xiaomi,appliances.kitchen.blender,view
xiaomi,appliances.kitchen.coffee_machine,view
xiaomi,appliances.kitchen.kettle,cart
xiaomi,appliances.kitchen.kettle,purchase
xiaomi,appliances.kitchen.kettle,view
xiaomi,appliances.personal.massager,cart
xiaomi,appliances.personal.massager,purchase
xiaomi,appliances.personal.massager,view
xiaomi,appliances.personal.scales,cart
xiaomi,appliances.personal.scales,purchase
xiaomi,appliances.personal.scales,view
xiaomi,auto.accessories.compressor,cart
xiaomi,auto.accessories.compressor,purchase
xiaomi,auto.accessories.compressor,view
xiaomi,auto.accessories.videoregister,cart
xiaomi,auto.accessories.videoregister,purchase
xiaomi,auto.accessories.videoregister,view
xiaomi,computers.notebook,cart
xiaomi,computers.notebook,purchase
xiaomi,computers.notebook,view
xiaomi,computers.peripherals.mouse,cart
xiaomi,computers.peripherals.mouse,purchase
xiaomi,computers.peripherals.mouse,view
xiaomi,construction.tools.generator,view
xiaomi,construction.tools.light,cart
xiaomi,construction.tools.light,purchase
xiaomi,construction.tools.light,view
xiaomi,electronics.audio.headphone,cart
xiaomi,electronics.audio.headphone,purchase
xiaomi,electronics.audio.headphone,view
xiaomi,electronics.camera.video,cart
xiaomi,electronics.camera.video,purchase
xiaomi,electronics.camera.video,view
xiaomi,electronics.clocks,cart
